customer_index,segment,churn_probability,persona,secondary_persona,priority,driver_1,driver_2,driver_3,recommended_actions
7479,High,0.9874,Frustrated Customer,Dormant Customer,Medium,Customer_Service_Calls,Returns_Rate,Total_Purchases,Service Recovery Campaign
34786,Low,0.6529,Disengaged Customer,Price Sensitive Shopper,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Pages_Per_Session,Newsletter
17821,Medium,0.9845,Price Sensitive Shopper,Frustrated Customer,Low,Age,Discount_Usage_Rate,Customer_Service_Calls,Promotional Campaign
19214,Low,0.7446,Price Sensitive Shopper,Frustrated Customer,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Returns_Rate,Sale Notification
17906,Medium,0.4374,Disengaged Customer,Frustrated Customer,Low,Customer_Service_Calls,Product_Reviews_Written,Login_Frequency,Re-engagement Email
33941,High,0.9893,Price Sensitive Shopper,Disengaged Customer,Medium,Age,Discount_Usage_Rate,Total_Purchases,Targeted Coupon
25544,Low,0.9711,Disengaged Customer,Price Sensitive Shopper,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Purchase_Frequency,Newsletter
10869,Medium,0.474,Disengaged Customer,Price Sensitive Shopper,Low,Email_Open_Rate,Customer_Service_Calls,Cart_Abandonment_Rate,Re-engagement Email
21858,Low,0.8711,Price Sensitive Shopper,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Age,Sale Notification
39269,Medium,0.9793,Price Sensitive Shopper,Dormant Customer,Low,Age,Discount_Usage_Rate,Cart_Abandonment_Rate,Promotional Campaign
48130,IMP,0.9937,Frustrated Customer,Disengaged Customer,High,Customer_Service_Calls,LTV_Per_Purchase,Average_Order_Value,Priority Support | Service Recovery Campaign
18021,Low,0.8659,Disengaged Customer,Frustrated Customer,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Customer_Service_Calls,Newsletter
20208,Low,0.6195,Disengaged Customer,Dormant Customer,Minimal,Purchase_Frequency,Age,Session_Duration_Avg,Newsletter
719,Medium,0.8322,Disengaged Customer,Frustrated Customer,Low,Cart_Abandonment_Rate,Email_Open_Rate,Purchase_Frequency,Re-engagement Email
18340,Low,0.9442,Disengaged Customer,Frustrated Customer,Minimal,Email_Open_Rate,Customer_Service_Calls,Cart_Abandonment_Rate,Newsletter
27877,Medium,0.7685,Price Sensitive Shopper,Dormant Customer,Low,Cart_Abandonment_Rate,Purchase_Frequency,Customer_Service_Calls,Promotional Campaign
34230,Low,0.8158,Disengaged Customer,Price Sensitive Shopper,Minimal,Returns_Rate,Cart_Abandonment_Rate,Email_Open_Rate,Newsletter
28532,Low,0.9699,Disengaged Customer,Price Sensitive Shopper,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Customer_Service_Calls,Newsletter
3394,Low,0.9813,Price Sensitive Shopper,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Customer_Service_Calls,Returns_Rate,Sale Notification
296,Low,0.6348,Disengaged Customer,Price Sensitive Shopper,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Purchase_Frequency,Newsletter
14059,Low,0.9255,Disengaged Customer,Price Sensitive Shopper,Minimal,Purchase_Frequency,Cart_Abandonment_Rate,Email_Open_Rate,Newsletter
37074,Medium,0.921,Dormant Customer,Disengaged Customer,Low,Days_Since_Last_Purchase,Purchase_Frequency,Email_Open_Rate,Automated Re-engagement Email
22533,Low,0.9897,Dormant Customer,Disengaged Customer,Minimal,Purchase_Frequency,Days_Since_Last_Purchase,Cart_Abandonment_Rate,Newsletter Reminder
30364,Medium,0.759,Frustrated Customer,Price Sensitive Shopper,Low,Cart_Abandonment_Rate,Purchase_Frequency,Days_Since_Last_Purchase,Customer Feedback Survey
33383,Low,0.9895,Price Sensitive Shopper,Frustrated Customer,Minimal,Age,Discount_Usage_Rate,Cart_Abandonment_Rate,Sale Notification
44430,Low,0.5734,Frustrated Customer,Dormant Customer,Minimal,Purchase_Frequency,Returns_Rate,Days_Since_Last_Purchase,Feedback Request
48157,IMP,0.9889,Frustrated Customer,Disengaged Customer,High,Customer_Service_Calls,Product_Reviews_Written,Average_Order_Value,Priority Support | Service Recovery Campaign
39016,Low,0.9179,Disengaged Customer,Price Sensitive Shopper,Minimal,Cart_Abandonment_Rate,Session_Duration_Avg,Engagement_Score,Newsletter
21882,High,0.9896,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Discount_Usage_Rate,Total_Purchases,Service Recovery Campaign
8898,Low,0.9372,Disengaged Customer,Price Sensitive Shopper,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Purchase_Frequency,Newsletter
26288,Medium,0.8195,Price Sensitive Shopper,Disengaged Customer,Low,Cart_Abandonment_Rate,Customer_Service_Calls,Email_Open_Rate,Promotional Campaign
29353,Medium,0.5763,Price Sensitive Shopper,Disengaged Customer,Low,Cart_Abandonment_Rate,Email_Open_Rate,Wishlist_Items,Promotional Campaign
15363,Low,0.9636,Frustrated Customer,Disengaged Customer,Minimal,Customer_Service_Calls,Cart_Abandonment_Rate,Email_Open_Rate,Feedback Request
4292,High,0.9862,Frustrated Customer,Dormant Customer,Medium,Customer_Service_Calls,Total_Purchases,Flag_Missing,Service Recovery Campaign
41226,Low,0.9828,Price Sensitive Shopper,Frustrated Customer,Minimal,Age,Discount_Usage_Rate,Customer_Service_Calls,Sale Notification
677,IMP,0.9957,Frustrated Customer,Price Sensitive Shopper,High,Customer_Service_Calls,Total_Purchases,LTV_Per_Purchase,Priority Support | Service Recovery Campaign
25536,Low,0.9446,Price Sensitive Shopper,Dormant Customer,Minimal,Cart_Abandonment_Rate,Purchase_Frequency,Age,Sale Notification
40435,Low,0.5952,Frustrated Customer,Disengaged Customer,Minimal,Customer_Service_Calls,Returns_Rate,Wishlist_Items,Feedback Request
22221,Low,0.8658,Disengaged Customer,Dormant Customer,Minimal,Purchase_Frequency,Returns_Rate,Session_Duration_Avg,Newsletter
967,High,0.9976,Frustrated Customer,Dormant Customer,Medium,Customer_Service_Calls,Days_Since_Last_Purchase,Email_Open_Rate,Service Recovery Campaign
42161,High,0.99,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Discount_Usage_Rate,Total_Purchases,Service Recovery Campaign
24769,Low,0.9512,Price Sensitive Shopper,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Purchase_Frequency,Email_Open_Rate,Sale Notification
35386,High,0.9928,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Total_Purchases,LTV_Per_Purchase,Service Recovery Campaign
29975,Low,0.9641,Disengaged Customer,Price Sensitive Shopper,Minimal,Purchase_Frequency,Cart_Abandonment_Rate,Days_Since_Last_Purchase,Newsletter
42665,Low,0.9799,Price Sensitive Shopper,Frustrated Customer,Minimal,Age,Discount_Usage_Rate,Cart_Abandonment_Rate,Sale Notification
48332,High,0.9869,Frustrated Customer,Disengaged Customer,Medium,Customer_Service_Calls,Age,Returns_Rate,Service Recovery Campaign
26598,IMP,0.9928,Frustrated Customer,Disengaged Customer,High,Customer_Service_Calls,Email_Open_Rate,Returns_Rate,Priority Support | Service Recovery Campaign
11834,High,0.98,Price Sensitive Shopper,Dormant Customer,Medium,Age,Discount_Usage_Rate,Days_Since_Last_Purchase,Targeted Coupon
2884,IMP,0.9802,Frustrated Customer,Disengaged Customer,High,Customer_Service_Calls,Age,LTV_Per_Purchase,Priority Support | Service Recovery Campaign
15274,Low,0.849,Price Sensitive Shopper,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Customer_Service_Calls,Purchase_Frequency,Sale Notification
31353,Low,0.96,Frustrated Customer,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Purchase_Frequency,Feedback Request
13416,High,0.9554,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Age,Total_Purchases,Service Recovery Campaign
8550,High,0.9822,Price Sensitive Shopper,Disengaged Customer,Medium,Age,Discount_Usage_Rate,Returns_Rate,Targeted Coupon
24409,High,0.9894,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Discount_Usage_Rate,LTV_Per_Purchase,Service Recovery Campaign
18409,Low,0.6198,Frustrated Customer,Dormant Customer,Minimal,Purchase_Frequency,Cart_Abandonment_Rate,Customer_Service_Calls,Feedback Request
5469,Low,0.8635,Disengaged Customer,Frustrated Customer,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Customer_Service_Calls,Newsletter
1075,Medium,0.877,Price Sensitive Shopper,Disengaged Customer,Low,Cart_Abandonment_Rate,Purchase_Frequency,Email_Open_Rate,Promotional Campaign
4057,Low,0.5713,Price Sensitive Shopper,Frustrated Customer,Minimal,Cart_Abandonment_Rate,Purchase_Frequency,Customer_Service_Calls,Sale Notification
4069,Low,0.9172,Disengaged Customer,Frustrated Customer,Minimal,Purchase_Frequency,Email_Open_Rate,Customer_Service_Calls,Newsletter
7634,Low,0.9243,Price Sensitive Shopper,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Customer_Service_Calls,Purchase_Frequency,Sale Notification
20780,High,0.9868,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Discount_Usage_Rate,Total_Purchases,Service Recovery Campaign
31320,Medium,0.6205,Disengaged Customer,Frustrated Customer,Low,Returns_Rate,Cart_Abandonment_Rate,Mobile_App_Usage,Re-engagement Email
11796,Low,0.9718,Price Sensitive Shopper,Frustrated Customer,Minimal,Age,Discount_Usage_Rate,Customer_Service_Calls,Sale Notification
28956,Low,0.8876,Price Sensitive Shopper,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Purchase_Frequency,Wishlist_Items,Sale Notification
44519,Medium,0.9789,Price Sensitive Shopper,Disengaged Customer,Low,Age,Discount_Usage_Rate,Total_Purchases,Promotional Campaign
15414,Low,0.6938,Frustrated Customer,Price Sensitive Shopper,Minimal,Returns_Rate,Customer_Service_Calls,Discount_Usage_Rate,Feedback Request
4987,High,0.9925,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,LTV_Per_Purchase,Pages_Per_Session,Service Recovery Campaign
18081,Low,0.9655,Frustrated Customer,Price Sensitive Shopper,Minimal,Cart_Abandonment_Rate,Purchase_Frequency,Customer_Service_Calls,Feedback Request
35260,Low,0.8824,Price Sensitive Shopper,Frustrated Customer,Minimal,Cart_Abandonment_Rate,Purchase_Frequency,Customer_Service_Calls,Sale Notification
47461,Low,0.9671,Disengaged Customer,Price Sensitive Shopper,Minimal,Cart_Abandonment_Rate,Purchase_Frequency,Email_Open_Rate,Newsletter
23238,IMP,0.9913,Frustrated Customer,Dormant Customer,High,Customer_Service_Calls,Total_Purchases,LTV_Per_Purchase,Priority Support | Service Recovery Campaign
7721,Low,0.9928,Price Sensitive Shopper,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Customer_Service_Calls,Sale Notification
12400,High,0.9933,Frustrated Customer,Dormant Customer,Medium,Customer_Service_Calls,Credit_Balance,Total_Purchases,Service Recovery Campaign
6485,High,0.9925,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Returns_Rate,Gender,Service Recovery Campaign
22261,Low,0.9881,Frustrated Customer,Price Sensitive Shopper,Minimal,Cart_Abandonment_Rate,Returns_Rate,Purchase_Frequency,Feedback Request
40533,High,0.9897,Price Sensitive Shopper,Disengaged Customer,Medium,Age,Discount_Usage_Rate,Total_Purchases,Targeted Coupon
47685,Medium,0.9881,Price Sensitive Shopper,Disengaged Customer,Low,Age,Discount_Usage_Rate,Total_Purchases,Promotional Campaign
12862,VIP,0.9913,Frustrated Customer,Price Sensitive Shopper,Critical,Customer_Service_Calls,Discount_Usage_Rate,LTV_Per_Purchase,Dedicated Customer Success Outreach | Priority Support | Returns Experience Review
21150,High,0.9611,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Cart_Abandonment_Rate,Flag_Missing,Service Recovery Campaign
39958,Low,0.8851,Disengaged Customer,Price Sensitive Shopper,Minimal,Purchase_Frequency,Email_Open_Rate,Cart_Abandonment_Rate,Newsletter
38618,Low,0.7442,Price Sensitive Shopper,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Wishlist_Items,Sale Notification
3109,Low,0.9893,Price Sensitive Shopper,Disengaged Customer,Minimal,Age,Discount_Usage_Rate,Email_Open_Rate,Sale Notification
46148,High,0.9788,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Discount_Usage_Rate,Product_Reviews_Written,Service Recovery Campaign
2780,High,0.9826,Frustrated Customer,Dormant Customer,Medium,Customer_Service_Calls,Total_Purchases,Credit_Balance,Service Recovery Campaign
43294,Low,0.5906,Price Sensitive Shopper,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Purchase_Frequency,Customer_Service_Calls,Sale Notification
17161,High,0.9917,Frustrated Customer,Dormant Customer,Medium,Customer_Service_Calls,LTV_Per_Purchase,Average_Order_Value,Service Recovery Campaign
46618,Low,0.8524,Frustrated Customer,Disengaged Customer,Minimal,Purchase_Frequency,Customer_Service_Calls,Returns_Rate,Feedback Request
46821,Low,0.9933,Price Sensitive Shopper,Disengaged Customer,Minimal,Age,Discount_Usage_Rate,Email_Open_Rate,Sale Notification
6879,High,0.9865,Frustrated Customer,Dormant Customer,Medium,Customer_Service_Calls,Age,Total_Purchases,Service Recovery Campaign
4250,Low,0.8368,Price Sensitive Shopper,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Customer_Service_Calls,Sale Notification
47054,High,0.986,Frustrated Customer,Disengaged Customer,Medium,Customer_Service_Calls,Age,Pages_Per_Session,Service Recovery Campaign
934,Medium,0.5091,Price Sensitive Shopper,Dormant Customer,Low,Cart_Abandonment_Rate,Purchase_Frequency,Customer_Service_Calls,Promotional Campaign
19676,Medium,0.9867,Price Sensitive Shopper,Frustrated Customer,Low,Age,Discount_Usage_Rate,Customer_Service_Calls,Promotional Campaign
38173,IMP,0.9911,Frustrated Customer,Price Sensitive Shopper,High,Customer_Service_Calls,Product_Reviews_Written,Cart_Abandonment_Rate,Priority Support | Service Recovery Campaign
28185,Medium,0.9851,Price Sensitive Shopper,Disengaged Customer,Low,Age,Discount_Usage_Rate,Mobile_App_Usage,Promotional Campaign
7268,VIP,0.9821,Frustrated Customer,Price Sensitive Shopper,Critical,Customer_Service_Calls,Discount_Usage_Rate,Returns_Rate,Dedicated Customer Success Outreach | Priority Support | Returns Experience Review
19121,IMP,0.9901,Frustrated Customer,Price Sensitive Shopper,High,Customer_Service_Calls,Discount_Usage_Rate,LTV_Per_Purchase,Priority Support | Service Recovery Campaign
43835,Medium,0.9715,Price Sensitive Shopper,Disengaged Customer,Low,Age,Discount_Usage_Rate,Social_Media_Engagement_Score,Promotional Campaign
11156,IMP,0.9894,Frustrated Customer,Price Sensitive Shopper,High,Customer_Service_Calls,Discount_Usage_Rate,Email_Open_Rate,Priority Support | Service Recovery Campaign
9011,High,0.9797,Price Sensitive Shopper,Disengaged Customer,Medium,Age,Discount_Usage_Rate,Email_Open_Rate,Targeted Coupon
4491,Medium,0.6185,Disengaged Customer,Price Sensitive Shopper,Low,Email_Open_Rate,Session_Duration_Avg,Engagement_Score,Re-engagement Email
20175,Low,0.9961,Frustrated Customer,Price Sensitive Shopper,Minimal,Returns_Rate,Purchase_Frequency,Cart_Abandonment_Rate,Feedback Request
40236,High,0.9911,Price Sensitive Shopper,Disengaged Customer,Medium,Age,Discount_Usage_Rate,Total_Purchases,Targeted Coupon
46195,Low,0.9954,Dormant Customer,Disengaged Customer,Minimal,Days_Since_Last_Purchase,Purchase_Frequency,Cart_Abandonment_Rate,Newsletter Reminder
14951,Low,0.9659,Price Sensitive Shopper,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Customer_Service_Calls,Sale Notification
46840,Low,0.9298,Disengaged Customer,Price Sensitive Shopper,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Mobile_App_Usage,Newsletter
19436,Medium,0.659,Price Sensitive Shopper,Dormant Customer,Low,Purchase_Frequency,Cart_Abandonment_Rate,Days_Since_Last_Purchase,Promotional Campaign
18161,Low,0.7824,Disengaged Customer,Frustrated Customer,Minimal,Email_Open_Rate,Cart_Abandonment_Rate,Customer_Service_Calls,Newsletter
46668,High,0.9935,Frustrated Customer,Dormant Customer,Medium,Customer_Service_Calls,Credit_Balance,Total_Purchases,Service Recovery Campaign
28211,Medium,0.8743,Frustrated Customer,Price Sensitive Shopper,Low,Returns_Rate,Cart_Abandonment_Rate,Customer_Service_Calls,Customer Feedback Survey
13562,IMP,0.9802,Frustrated Customer,Price Sensitive Shopper,High,Customer_Service_Calls,Age,Total_Purchases,Priority Support | Service Recovery Campaign
39313,Medium,0.8425,Disengaged Customer,Frustrated Customer,Low,Email_Open_Rate,Returns_Rate,Cart_Abandonment_Rate,Re-engagement Email
11770,Low,0.9743,Price Sensitive Shopper,Dormant Customer,Minimal,Age,Discount_Usage_Rate,Days_Since_Last_Purchase,Sale Notification
21932,Medium,0.6997,Frustrated Customer,Disengaged Customer,Low,Returns_Rate,Customer_Service_Calls,Purchase_Frequency,Customer Feedback Survey
21777,Low,0.6042,Price Sensitive Shopper,Frustrated Customer,Minimal,Cart_Abandonment_Rate,Customer_Service_Calls,Product_Reviews_Written,Sale Notification
28908,High,0.978,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Discount_Usage_Rate,Total_Purchases,Service Recovery Campaign
47273,Medium,0.4584,Frustrated Customer,Price Sensitive Shopper,Low,Returns_Rate,Customer_Service_Calls,Session_Duration_Avg,Customer Feedback Survey
40180,Low,0.5635,Price Sensitive Shopper,Frustrated Customer,Minimal,Cart_Abandonment_Rate,Returns_Rate,Session_Duration_Avg,Sale Notification
13490,Medium,0.5833,Disengaged Customer,Price Sensitive Shopper,Low,Email_Open_Rate,Session_Duration_Avg,Cart_Abandonment_Rate,Re-engagement Email
14107,Medium,0.985,Disengaged Customer,Dormant Customer,Low,Days_Since_Last_Purchase,Purchase_Frequency,Email_Open_Rate,Re-engagement Email
15708,Low,0.997,Price Sensitive Shopper,Frustrated Customer,Minimal,Age,Discount_Usage_Rate,Returns_Rate,Sale Notification
40710,Low,0.5546,Disengaged Customer,Price Sensitive Shopper,Minimal,Purchase_Frequency,Email_Open_Rate,Wishlist_Items,Newsletter
36167,High,0.9854,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Cart_Abandonment_Rate,Product_Reviews_Written,Service Recovery Campaign
11559,Medium,0.959,Price Sensitive Shopper,Frustrated Customer,Low,Age,Discount_Usage_Rate,Returns_Rate,Promotional Campaign
40155,Low,0.8968,Frustrated Customer,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Customer_Service_Calls,Email_Open_Rate,Feedback Request
36278,High,0.4979,Frustrated Customer,Dormant Customer,Medium,Customer_Service_Calls,Total_Purchases,Days_Since_Last_Purchase,Service Recovery Campaign
40446,High,0.9837,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Discount_Usage_Rate,LTV_Per_Purchase,Service Recovery Campaign
2749,IMP,0.9904,Frustrated Customer,Price Sensitive Shopper,High,Customer_Service_Calls,Discount_Usage_Rate,Total_Purchases,Priority Support | Service Recovery Campaign
43637,Low,0.9944,Price Sensitive Shopper,Disengaged Customer,Minimal,Age,Discount_Usage_Rate,Cart_Abandonment_Rate,Sale Notification
